"UID","Sports"
59582,"club.229"
59587,"club.229"
59602,"club.242"
59609,"club.232"
59621,"club.604"
59622,"club.117"
59638,"club.604"
59647,"club.115"
59648,"club.105"
59660,"club.213"
59675,"club.604"
59676,"club.114"
59679,"club.404"
59694,"club.123"
59731,"club.128"
59735,"club.132"
59744,"club.105"
59761,"club.109"
59764,"club.128"
59765,"club.413"
59773,"club.132"
59775,"club.233"
59786,"club.102"
59811,"club.604"
59816,"club.105"
59828,"club.105"
59844,"club.210"
59851,"club.111"
59862,"club.121"
59876,"club.245"
59881,"club.133"
59884,"club.125"
59890,"club.133"
59906,"club.241"
59916,"club.101"
59940,"club.402"
59944,"club.410"
59949,"club.133"
59957,"club.232"
59959,"club.123"
59966,"club.402"
59994,"club.218"
60012,"club.123"
60014,"club.133"
60023,"club.118"
60025,"club.133"
60028,"club.413"
60042,"club.125"
60062,"club.109"
60066,"club.209"
60082,"club.237"
60090,"club.111"
60111,"club.402"
60125,"club.604"
60143,"club.111"
60149,"club.132"
60162,"club.218"
60167,"club.125"
60170,"club.246"
60179,"club.402"
60185,"club.133"
60217,"club.109"
60222,"club.402"
60227,"club.245"
60242,"club.242"
60243,"club.258"
60254,"club.123"
60255,"club.222"
60302,"club.604"
60307,"club.113"
60328,"club.407"
60337,"club.417"
60352,"club.102"
60365,"club.402"
60374,"club.124"
60397,"club.103"
60401,"club.402"
60427,"club.407"
60441,"club.108"
60444,"club.402"
60458,"club.402"
60464,"club.233"
60475,"club.123"
60481,"club.229"
60492,"club.123"
60506,"club.402"
60517,"club.123"
60519,"club.245"
60530,"club.232"
60539,"club.401"
60544,"club.242"
60589,"club.242"
60602,"club.119"
60644,"club.126"
60647,"club.222"
60688,"club.402"
60689,"club.221"
60698,"club.123"
60706,"club.221"
60745,"club.131"
60761,"club.218"
60762,"club.218"
60773,"club.128"
60782,"club.407"
60816,"club.202"
60874,"club.233"
60898,"club.206"
60901,"club.105"
60907,"club.262"
60922,"club.402"
60931,"club.402"
60940,"club.245"
60941,"club.402"
60942,"club.242"
60944,"club.133"
60948,"club.246"
60955,"club.111"
60963,"club.119"
60989,"club.132"
60991,"club.249"
61011,"club.403"
61012,"club.403"
61030,"club.604"
61037,"club.403"
61041,"club.105"
61043,"club.105"
61046,"club.242"
61056,"club.604"
61063,"club.221"
61075,"club.111"
61092,"club.111"
61107,"club.101"
61109,"club.109"
61116,"club.113"
61129,"club.232"
61130,"club.101"
61142,"club.106"
61147,"club.123"
61148,"club.115"
61155,"club.115"
61158,"club.126"
61165,"club.111"
61170,"club.111"
61182,"club.111"
61184,"club.111"
61185,"club.127"
61196,"club.410"
61207,"club.111"
61215,"club.133"
61218,"club.125"
61220,"club.111"
61227,"club.109"
61230,"club.501"
61231,"club.111"
61235,"club.202"
61250,"club.117"
61255,"club.123"
61258,"club.111"
61268,"club.111"
61276,"club.403"
61280,"club.111"
61305,"club.109"
61326,"club.125"
61337,"club.109"
61390,"club.413"
61423,"club.124"
61455,"club.105"
61486,"club.121"
61495,"club.109"
61497,"club.115"
61520,"club.249"
61546,"club.403"
61556,"club.111"
61560,"club.408"
61569,"club.103"
61582,"club.111"
61588,"club.132"
61606,"club.111"
61624,"club.113"
61627,"club.420"
61631,"club.106"
61654,"club.111"
61683,"club.111"
61692,"club.132"
61697,"club.132"
61708,"club.604"
61728,"club.219"
61730,"club.403"
61734,"club.115"
61737,"club.222"
61770,"club.115"
61774,"club.111"
61782,"club.111"
61787,"club.111"
61791,"club.111"
61801,"club.111"
61817,"club.109"
61820,"club.111"
61842,"club.111"
61847,"club.604"
61858,"club.242"
61862,"club.119"
61877,"club.132"
61880,"club.105"
61892,"club.111"
61913,"club.103"
61937,"club.114"
61943,"club.111"
61946,"club.221"
61947,"club.413"
61958,"club.242"
61964,"club.410"
61976,"club.128"
61984,"club.111"
61989,"club.108"
61998,"club.132"
62021,"club.115"
62027,"club.115"
62031,"club.125"
62034,"club.132"
62036,"club.111"
62039,"club.103"
62050,"club.604"
62055,"club.132"
62078,"club.410"
62126,"club.221"
62134,"club.103"
62187,"club.105"
62193,"club.413"
62194,"club.402"
62213,"club.123"
62227,"club.111"
62240,"club.221"
62262,"club.601"
62294,"club.402"
62301,"club.257"
62306,"club.201"
62318,"club.123"
62319,"club.402"
62324,"club.420"
62359,"club.123"
62366,"club.403"
62377,"club.604"
62388,"club.124"
62399,"club.604"
62403,"club.132"
62425,"club.111"
62437,"club.237"
62471,"club.124"
62498,"club.405"
62508,"club.408"
62522,"club.132"
62525,"club.603"
62576,"club.132"
62581,"club.115"
62599,"club.123"
62659,"club.410"
62682,"club.111"
62691,"club.111"
62707,"club.115"
62711,"club.406"
62727,"club.111"
62738,"club.105"
62740,"club.401"
62745,"club.206"
62761,"club.218"
62766,"club.408"
62776,"club.109"
62782,"club.402"
62809,"club.127"
62813,"club.111"
62869,"club.109"
62885,"club.402"
62891,"club.108"
62962,"club.605"
62976,"club.213"
62978,"club.605"
62983,"club.125"
63008,"club.103"
63017,"club.604"
63040,"club.403"
63045,"club.123"
63048,"club.403"
63049,"club.117"
63053,"club.129"
63105,"club.206"
63114,"club.261"
63144,"club.402"
63164,"club.101"
63167,"club.109"
63174,"club.123"
63176,"club.121"
63178,"club.401"
63187,"club.111"
63192,"club.132"
63202,"club.410"
63207,"club.403"
63209,"club.115"
63217,"club.108"
63235,"club.124"
63236,"club.252"
63260,"club.109"
63264,"club.420"
63285,"club.121"
63286,"club.211"
63290,"club.111"
63293,"club.420"
63301,"club.123"
63316,"club.121"
63336,"club.213"
63356,"club.101"
63361,"club.401"
63384,"club.604"
63448,"club.402"
63452,"club.221"
63457,"club.103"
63472,"club.109"
63501,"club.123"
63514,"club.402"
63546,"club.402"
63577,"club.115"
63592,"club.111"
63594,"club.125"
63595,"club.408"
63596,"club.105"
63603,"club.111"
63606,"club.403"
63615,"club.111"
63616,"club.229"
63622,"club.128"
63642,"club.123"
63649,"club.403"
63656,"club.115"
63677,"club.219"
63685,"club.218"
63686,"club.402"
63702,"club.401"
63706,"club.132"
63717,"club.123"
63727,"club.123"
63728,"club.101"
63730,"club.221"
63742,"club.123"
63751,"club.113"
63752,"club.403"
63758,"club.121"
63796,"club.132"
63799,"club.111"
63800,"club.402"
63811,"club.605"
63812,"club.402"
63817,"club.402"
63824,"club.115"
63836,"club.119"
63843,"club.221"
63844,"club.125"
63852,"club.211"
63865,"club.210"
63868,"club.129"
63898,"club.111"
63913,"club.115"
63915,"club.211"
63919,"club.229"
63927,"club.111"
63930,"club.111"
63935,"club.413"
63940,"club.221"
63988,"club.402"
64004,"club.413"
64012,"club.221"
64022,"club.111"
64027,"club.410"
64029,"club.124"
64036,"club.410"
64041,"club.123"
64046,"club.117"
64049,"club.211"
64082,"club.103"
64093,"club.402"
64118,"club.111"
64130,"club.202"
64136,"club.119"
64143,"club.129"
64144,"club.111"
64153,"club.115"
64155,"club.202"
64168,"club.258"
64174,"club.410"
64175,"club.123"
64208,"club.126"
64210,"club.211"
64226,"club.601"
64232,"club.122"
64236,"club.119"
64238,"club.133"
64251,"club.229"
64253,"club.601"
64255,"club.132"
64256,"club.601"
64259,"club.601"
64305,"club.102"
64318,"club.123"
64324,"club.115"
64328,"club.129"
64329,"club.218"
64332,"club.211"
64334,"club.111"
64355,"club.105"
64370,"club.125"
64381,"club.115"
64382,"club.111"
64399,"club.228"
64410,"club.261"
64431,"club.132"
64450,"club.408"
64458,"club.105"
64464,"club.103"
64482,"club.101"
64494,"club.410"
64519,"club.105"
64527,"club.132"
64530,"club.111"
64544,"club.133"
64546,"club.211"
64550,"club.211"
64561,"club.242"
64571,"club.403"
64580,"club.402"
64581,"club.125"
64643,"club.111"
64647,"club.420"
64650,"club.132"
64664,"club.218"
64677,"club.212"
64697,"club.212"
64725,"club.212"
64742,"club.420"
64748,"club.402"
64758,"club.401"
64759,"club.111"
64760,"club.111"
64761,"club.123"
64766,"club.246"
64774,"club.221"
64790,"club.410"
64804,"club.111"
64811,"club.420"
64815,"club.133"
64825,"club.133"
64826,"club.402"
64829,"club.601"
64836,"club.115"
64838,"club.123"
64848,"club.232"
64849,"club.233"
64856,"club.406"
64859,"club.111"
64872,"club.211"
64891,"club.202"
64921,"club.402"
64923,"club.601"
64930,"club.117"
64979,"club.229"
64991,"club.111"
64993,"club.408"
65002,"club.109"
65006,"club.132"
65032,"club.115"
65036,"club.106"
65091,"club.211"
65094,"club.413"
65118,"club.404"
65206,"club.109"
65225,"club.111"
65228,"club.124"
65231,"club.111"
65238,"club.211"
65256,"club.111"
65267,"club.119"
65302,"club.605"
65310,"club.111"
65321,"club.605"
65339,"club.232"
65355,"club.413"
65363,"club.133"
65375,"club.601"
65386,"club.604"
65395,"club.128"
65397,"club.205"
65416,"club.229"
65469,"club.402"
65476,"club.111"
65480,"club.109"
65481,"club.109"
65487,"club.105"
65493,"club.402"
65511,"club.122"
65524,"club.410"
65528,"club.402"
65538,"club.402"
65553,"club.402"
65562,"club.211"
65573,"club.117"
65612,"club.413"
65664,"club.261"
65668,"club.242"
65676,"club.133"
65708,"club.124"
65715,"club.218"
65720,"club.604"
65721,"club.126"
65735,"club.127"
65752,"club.410"
65760,"club.212"
65766,"club.123"
65774,"club.115"
65846,"club.406"
65849,"club.111"
65870,"club.111"
65872,"club.109"
65886,"club.111"
65887,"club.105"
65893,"club.402"
65900,"club.123"
65923,"club.102"
65932,"club.211"
65940,"club.404"
65956,"club.601"
65966,"club.117"
65977,"club.410"
66001,"club.111"
66006,"club.413"
66037,"club.111"
66086,"club.128"
66088,"club.111"
66094,"club.401"
66113,"club.601"
66119,"club.105"
66130,"club.123"
66156,"club.601"
66192,"club.117"
66201,"club.229"
66212,"club.229"
66227,"club.601"
66232,"club.258"
66234,"club.101"
66235,"club.604"
66257,"club.420"
66291,"club.410"
66314,"club.129"
66345,"club.111"
66354,"club.242"
66370,"club.222"
66374,"club.122"
66395,"club.601"
66396,"club.119"
66449,"club.229"
66454,"club.123"
66504,"club.501"
66521,"club.402"
66541,"club.118"
66545,"club.245"
66553,"club.601"
66564,"club.258"
66567,"club.401"
66595,"club.403"
66608,"club.109"
66612,"club.410"
66625,"club.601"
66641,"club.413"
66664,"club.402"
66669,"club.604"
66684,"club.105"
66704,"club.101"
66722,"club.111"
66725,"club.117"
66730,"club.101"
66731,"club.402"
66741,"club.109"
66744,"club.406"
66755,"club.111"
66756,"club.123"
66774,"club.109"
66775,"club.109"
66780,"club.604"
66800,"club.413"
66806,"club.403"
66824,"club.114"
66826,"club.111"
66851,"club.109"
66862,"club.402"
66865,"club.109"
66867,"club.245"
66873,"club.111"
66893,"club.604"
66903,"club.111"
66916,"club.127"
66973,"club.125"
66979,"club.101"
66986,"club.109"
66989,"club.105"
66995,"club.111"
67018,"club.604"
67030,"club.111"
67040,"club.402"
67052,"club.108"
67082,"club.242"
67084,"club.413"
67095,"club.402"
67097,"club.408"
67103,"club.406"
67104,"club.132"
67112,"club.111"
67113,"club.408"
67114,"club.406"
67117,"club.111"
67137,"club.404"
67139,"club.604"
67142,"club.242"
67145,"club.133"
67146,"club.211"
67180,"club.111"
67194,"club.604"
67214,"club.119"
67231,"club.126"
67268,"club.413"
67293,"club.101"
67311,"club.245"
67315,"club.119"
67319,"club.124"
67320,"club.101"
67330,"club.118"
67331,"club.242"
67341,"club.111"
67343,"club.125"
67352,"club.242"
67367,"club.115"
67379,"club.125"
67389,"club.111"
67398,"club.201"
67399,"club.133"
67403,"club.242"
67426,"club.111"
67434,"club.413"
67485,"club.123"
67493,"club.413"
67516,"club.129"
67524,"club.402"
67543,"club.404"
67550,"club.219"
67587,"club.242"
67601,"club.105"
67618,"club.126"
67643,"club.218"
67668,"club.125"
67675,"club.133"
67693,"club.218"
67701,"club.404"
67709,"club.117"
67729,"club.125"
67733,"club.111"
67750,"club.109"
67771,"club.413"
67773,"club.133"
67774,"club.133"
67778,"club.119"
67782,"club.402"
67802,"club.413"
67838,"club.403"
67840,"club.115"
67849,"club.111"
67850,"club.133"
67874,"club.402"
67905,"club.404"
67909,"club.126"
67926,"club.246"
67964,"club.111"
68003,"club.132"
68004,"club.201"
68010,"club.105"
68013,"club.101"
68027,"club.111"
68074,"club.123"
68085,"club.249"
68103,"club.245"
68114,"club.124"
68118,"club.103"
68128,"club.111"
68136,"club.111"
68144,"club.105"
68151,"club.111"
68207,"club.111"
68217,"club.211"
68218,"club.252"
68229,"club.105"
68231,"club.410"
68239,"club.108"
68246,"club.604"
68262,"club.243"
68268,"club.129"
68271,"club.129"
68329,"club.132"
68336,"club.604"
68350,"club.111"
68354,"club.115"
68359,"club.132"
68366,"club.105"
68367,"club.601"
68370,"club.202"
68374,"club.111"
68384,"club.402"
68385,"club.604"
68388,"club.101"
68402,"club.403"
68405,"club.402"
68417,"club.604"
68422,"club.254"
68426,"club.249"
68438,"club.212"
68440,"club.132"
68443,"club.601"
68445,"club.257"
68467,"club.101"
68468,"club.127"
68493,"club.232"
68515,"club.124"
68518,"club.408"
68537,"club.123"
68542,"club.254"
68562,"club.111"
68566,"club.246"
68596,"club.111"
68627,"club.133"
68643,"club.420"
68648,"club.123"
68663,"club.108"
68671,"club.124"
68681,"club.408"
68693,"club.404"
68700,"club.124"
68703,"club.119"
68704,"club.604"
68709,"club.113"
68721,"club.249"
68723,"club.101"
68739,"club.105"
68773,"club.109"
68781,"club.109"
68831,"club.111"
68832,"club.103"
68834,"club.111"
68846,"club.111"
68888,"club.111"
68908,"club.111"
68909,"club.212"
68911,"club.111"
68935,"club.113"
68940,"club.111"
68942,"club.245"
68943,"club.402"
68947,"club.125"
68948,"club.109"
68962,"club.402"
68965,"club.604"
68966,"club.121"
68980,"club.266"
68987,"club.266"
68994,"club.410"
68995,"club.401"
69000,"club.401"
69023,"club.218"
69028,"club.218"
69029,"club.402"
69038,"club.605"
69039,"club.402"
69057,"club.111"
69069,"club.102"
69078,"club.121"
69079,"club.111"
69088,"club.108"
69089,"club.121"
69108,"club.222"
69115,"club.402"
69116,"club.211"
69121,"club.402"
69125,"club.415"
69152,"club.107"
69188,"club.132"
69190,"club.604"
69195,"club.408"
69196,"club.249"
69206,"club.103"
69208,"club.402"
69209,"club.245"
69215,"club.132"
69221,"club.109"
69226,"club.604"
69231,"club.117"
69236,"club.258"
69239,"club.109"
69240,"club.128"
69243,"club.501"
69247,"club.605"
69249,"club.123"
69250,"club.119"
69262,"club.109"
69265,"club.233"
69272,"club.127"
69275,"club.402"
69284,"club.402"
69294,"club.101"
69304,"club.111"
69314,"club.403"
69315,"club.121"
69333,"club.111"
69340,"club.413"
69357,"club.103"
69359,"club.103"
69366,"club.132"
69371,"club.211"
69375,"club.218"
69376,"club.201"
69384,"club.211"
69389,"club.402"
69416,"club.229"
69436,"club.133"
69455,"club.115"
69466,"club.111"
69467,"club.242"
69470,"club.408"
69473,"club.242"
69481,"club.402"
69482,"club.121"
69488,"club.115"
69489,"club.404"
69493,"club.401"
69509,"club.123"
69510,"club.402"
69557,"club.258"
69581,"club.229"
69586,"club.121"
69590,"club.121"
69594,"club.128"
69597,"club.245"
69625,"club.132"
69634,"club.121"
69646,"club.111"
69650,"club.132"
69674,"club.121"
69675,"club.405"
69681,"club.123"
69682,"club.119"
69686,"club.128"
69690,"club.115"
69733,"club.111"
69751,"club.401"
69762,"club.219"
69803,"club.258"
69816,"club.123"
69821,"club.123"
69822,"club.401"
69829,"club.111"
69843,"club.121"
69848,"club.121"
69853,"club.401"
69854,"club.218"
69863,"club.401"
69870,"club.604"
69875,"club.418"
69899,"club.132"
69900,"club.132"
69902,"club.401"
69905,"club.121"
69906,"club.406"
69907,"club.401"
69911,"club.111"
69936,"club.245"
69966,"club.132"
69971,"club.121"
70011,"club.103"
70033,"club.111"
70056,"club.413"
70071,"club.245"
70081,"club.401"
70118,"club.121"
70137,"club.132"
70140,"club.121"
70149,"club.245"
70156,"club.133"
70157,"club.121"
70158,"club.401"
70171,"club.106"
70172,"club.108"
70177,"club.121"
70181,"club.121"
70183,"club.121"
70184,"club.121"
70197,"club.111"
70218,"club.109"
70252,"club.123"
70255,"club.410"
70258,"club.605"
70270,"club.245"
70289,"club.103"
70300,"club.605"
70302,"club.125"
70304,"club.121"
70306,"club.410"
70313,"club.232"
70321,"club.109"
70329,"club.132"
70338,"club.401"
70340,"club.258"
70353,"club.254"
70357,"club.123"
70368,"club.111"
70369,"club.245"
70373,"club.113"
70376,"club.133"
70390,"club.121"
70394,"club.403"
70401,"club.237"
70406,"club.115"
70413,"club.252"
70414,"club.128"
70419,"club.111"
70422,"club.132"
70487,"club.108"
70494,"club.111"
70507,"club.111"
70576,"club.121"
70590,"club.111"
70594,"club.123"
70601,"club.111"
70603,"club.405"
70605,"club.108"
70608,"club.129"
70613,"club.132"
70624,"club.123"
70625,"club.127"
70627,"club.401"
70638,"club.249"
70651,"club.132"
70653,"club.123"
70655,"club.258"
70659,"club.245"
70682,"club.119"
70683,"club.123"
70687,"club.408"
70692,"club.403"
70693,"club.121"
70704,"club.125"
70707,"club.128"
70741,"club.109"
70743,"club.125"
70768,"club.103"
70770,"club.111"
70807,"club.132"
70812,"club.229"
70826,"club.123"
70857,"club.261"
70891,"club.242"
70912,"club.202"
70913,"club.221"
70934,"club.133"
70955,"club.221"
71014,"club.132"
71081,"club.132"
71097,"club.131"
71115,"club.123"
71116,"club.123"
71121,"club.132"
71132,"club.406"
71138,"club.128"
71148,"club.132"
71169,"club.401"
71171,"club.123"
71174,"club.132"
71179,"club.125"
71181,"club.406"
71182,"club.410"
71187,"club.418"
71201,"club.123"
71205,"club.123"
71217,"club.132"
71228,"club.410"
71245,"club.110"
71254,"club.221"
71278,"club.410"
71283,"club.205"
71287,"club.128"
71314,"club.132"
71330,"club.501"
71333,"club.123"
71336,"club.111"
71351,"club.128"
71409,"club.604"
71481,"club.132"
71484,"club.401"
71487,"club.105"
71503,"club.132"
71528,"club.402"
71539,"club.105"
71569,"club.127"
71587,"club.123"
71596,"club.604"
71624,"club.601"
71640,"club.123"
71652,"club.245"
71661,"club.213"
71682,"club.410"
71711,"club.212"
71714,"club.103"
71717,"club.111"
71725,"club.601"
71729,"club.105"
71730,"club.125"
71760,"club.202"
71761,"club.405"
71778,"club.101"
71792,"club.105"
71809,"club.109"
71818,"club.133"
71827,"club.132"
71838,"club.105"
71867,"club.133"
71888,"club.409"
71898,"club.111"
71911,"club.112"
71923,"club.229"
71946,"club.242"
71957,"club.123"
71975,"club.117"
71991,"club.249"
72025,"club.229"
72058,"club.133"
72079,"club.252"
72088,"club.125"
72128,"club.601"
72151,"club.212"
72198,"club.111"
72269,"club.252"
72296,"club.402"
72312,"club.128"
72317,"club.403"
72324,"club.221"
72329,"club.410"
72341,"club.402"
72359,"club.123"
72424,"club.109"
72459,"club.601"
72475,"club.133"
72499,"club.128"
72504,"club.133"
72506,"club.105"
72515,"club.109"
72560,"club.123"
72574,"club.132"
72587,"club.132"
72630,"club.131"
72639,"club.410"
72648,"club.123"
72665,"club.119"
72675,"club.111"
72698,"club.206"
72700,"club.408"
72732,"club.119"
72736,"club.109"
72766,"club.123"
72768,"club.132"
72780,"club.105"
72818,"club.132"
72826,"club.123"
72829,"club.132"
72867,"club.109"
72895,"club.123"
72914,"club.123"
72915,"club.418"
72917,"club.258"
72950,"club.128"
72979,"club.123"
72985,"club.402"
73040,"club.132"
73095,"club.418"
73097,"club.123"
73102,"club.129"
73103,"club.405"
73109,"club.128"
73126,"club.111"
73127,"club.121"
73137,"club.123"
73155,"club.245"
73177,"club.123"
73194,"club.110"
73258,"club.601"
73284,"club.121"
73298,"club.132"
73305,"club.109"
73324,"club.202"
73394,"club.123"
73396,"club.132"
73406,"club.109"
73408,"club.410"
73415,"club.413"
73471,"club.229"
73496,"club.401"
73523,"club.132"
73528,"club.408"
73542,"club.109"
73550,"club.117"
73566,"club.123"
73595,"club.118"
73597,"club.114"
73610,"club.218"
73643,"club.222"
73653,"club.132"
73686,"club.420"
73688,"club.111"
73700,"club.122"
73745,"club.245"
73764,"club.202"
73840,"club.604"
73862,"club.111"
73883,"club.420"
73948,"club.113"
73957,"club.123"
74000,"club.101"
74002,"club.604"
74047,"club.124"
74051,"club.101"
74058,"club.250"
74063,"club.410"
74070,"club.117"
74096,"club.420"
74112,"club.603"
74126,"club.110"
74160,"club.128"
74168,"club.119"
74198,"club.103"
74199,"club.107"
74216,"club.209"
74223,"club.410"
74227,"club.111"
74321,"club.406"
74339,"club.410"
74346,"club.410"
74363,"club.111"
74365,"club.116"
74384,"club.213"
74391,"club.111"
74411,"club.261"
74420,"club.103"
74428,"club.102"
74434,"club.109"
74470,"club.102"
74473,"club.401"
74482,"club.132"
74505,"club.105"
74507,"club.402"
74510,"club.124"
74512,"club.123"
74528,"club.407"
74541,"club.115"
74574,"club.117"
74580,"club.105"
74604,"club.219"
74605,"club.111"
74646,"club.111"
74650,"club.219"
74668,"club.123"
74670,"club.604"
74671,"club.604"
74707,"club.604"
74716,"club.111"
74736,"club.123"
74752,"club.111"
74759,"club.105"
74760,"club.105"
74772,"club.103"
74799,"club.111"
74802,"club.105"
74806,"club.407"
74807,"club.604"
74814,"club.407"
74820,"club.111"
74824,"club.123"
74830,"club.101"
74832,"club.111"
74856,"club.407"
74857,"club.407"
74886,"club.123"
74888,"club.124"
74891,"club.404"
74896,"club.407"
74897,"club.102"
74899,"club.111"
74902,"club.113"
74904,"club.242"
74906,"club.111"
74926,"club.111"
74949,"club.108"
74951,"club.101"
74954,"club.246"
74975,"club.125"
74979,"club.105"
74993,"club.111"
75005,"club.221"
75020,"club.126"
75031,"club.258"
75037,"club.604"
75043,"club.402"
75049,"club.123"
75116,"club.604"
75124,"club.128"
75156,"club.604"
75228,"club.111"
75242,"club.111"
75275,"club.403"
75277,"club.111"
75287,"club.109"
75304,"club.245"
75305,"club.402"
75308,"club.117"
75316,"club.407"
75320,"club.132"
75325,"club.124"
75332,"club.128"
75349,"club.105"
75353,"club.111"
75368,"club.123"
75390,"club.222"
75424,"club.604"
75427,"club.407"
75463,"club.132"
75477,"club.603"
75492,"club.124"
75516,"club.111"
75524,"club.402"
75534,"club.402"
75547,"club.123"
75551,"club.123"
75552,"club.213"
75563,"club.211"
75571,"club.115"
75581,"club.217"
75600,"club.111"
75623,"club.403"
75624,"club.115"
75627,"club.245"
75642,"club.124"
75647,"club.402"
75659,"club.106"
75660,"club.125"
75661,"club.229"
75666,"club.402"
75695,"club.124"
75731,"club.109"
75756,"club.111"
75757,"club.111"
75783,"club.401"
75786,"club.109"
75825,"club.133"
75874,"club.604"
75913,"club.243"
75944,"club.132"
75961,"club.111"
75966,"club.111"
75972,"club.229"
75984,"club.123"
75993,"club.109"
76002,"club.221"
76013,"club.115"
76014,"club.111"
76030,"club.123"
76052,"club.111"
76060,"club.108"
76111,"club.111"
76112,"club.218"
76128,"club.101"
76129,"club.115"
76155,"club.108"
76159,"club.125"
76160,"club.402"
76170,"club.213"
76182,"club.111"
76185,"club.605"
76204,"club.105"
76236,"club.403"
76249,"club.124"
76265,"club.410"
76302,"club.406"
76308,"club.250"
76324,"club.109"
76328,"club.111"
76333,"club.111"
76345,"club.111"
76373,"club.111"
76375,"club.221"
76379,"club.103"
76385,"club.218"
76403,"club.111"
76408,"club.132"
76415,"club.133"
76420,"club.101"
76424,"club.132"
76429,"club.101"
76439,"club.123"
76444,"club.101"
76458,"club.221"
76476,"club.221"
76484,"club.101"
76516,"club.601"
76529,"club.105"
76564,"club.119"
76565,"club.115"
76576,"club.125"
76583,"club.402"
76610,"club.111"
76626,"club.254"
76633,"club.111"
76642,"club.119"
76654,"club.109"
76684,"club.402"
76699,"club.111"
76707,"club.113"
76710,"club.132"
76711,"club.123"
76728,"club.242"
76733,"club.404"
76742,"club.101"
76776,"club.410"
76790,"club.105"
76810,"club.109"
76815,"club.413"
76844,"club.245"
76864,"club.124"
76897,"club.233"
76911,"club.209"
76922,"club.201"
76926,"club.111"
76933,"club.123"
77003,"club.413"
77045,"club.123"
77046,"club.111"
77052,"club.125"
77059,"club.103"
77074,"club.111"
77105,"club.604"
77116,"club.604"
77139,"club.257"
77148,"club.117"
77151,"club.113"
77165,"club.109"
77179,"club.242"
77195,"club.101"
77211,"club.111"
77212,"club.109"
77232,"club.234"
77238,"club.132"
77250,"club.117"
77263,"club.501"
77279,"club.404"
77288,"club.111"
77300,"club.115"
77302,"club.222"
77350,"club.117"
77369,"club.133"
77379,"club.257"
77414,"club.113"
77420,"club.132"
77426,"club.123"
77478,"club.202"
77489,"club.111"
77499,"club.101"
77506,"club.123"
77524,"club.111"
77577,"club.229"
77600,"club.123"
77602,"club.124"
77625,"club.103"
77648,"club.402"
77672,"club.245"
77682,"club.403"
77685,"club.115"
77689,"club.111"
77693,"club.132"
77694,"club.125"
77703,"club.109"
77704,"club.132"
77722,"club.219"
77729,"club.111"
77747,"club.117"
77750,"club.254"
77804,"club.117"
77829,"club.122"
77840,"club.101"
77851,"club.124"
77872,"club.242"
77890,"club.111"
77899,"club.229"
77915,"club.123"
77924,"club.108"
77928,"club.101"
77929,"club.117"
77951,"club.132"
77983,"club.242"
77987,"club.115"
77993,"club.111"
77994,"club.117"
77996,"club.413"
78003,"club.105"
78012,"club.133"
78017,"club.205"
78020,"club.413"
78026,"club.413"
78029,"club.111"
78033,"club.233"
78040,"club.132"
78072,"club.242"
78083,"club.243"
78118,"club.109"
78127,"club.218"
78143,"club.119"
78152,"club.103"
78157,"club.403"
78193,"club.105"
78202,"club.111"
78204,"club.261"
78226,"club.413"
78227,"club.413"
78229,"club.101"
78231,"club.111"
78233,"club.245"
78237,"club.105"
78243,"club.413"
78260,"club.132"
78274,"club.113"
78296,"club.101"
78302,"club.117"
78310,"club.105"
78317,"club.604"
78319,"club.126"
78326,"club.125"
78344,"club.233"
78346,"club.604"
78351,"club.105"
78356,"club.229"
78364,"club.128"
78375,"club.109"
78379,"club.123"
78390,"club.221"
78399,"club.132"
78405,"club.119"
78411,"club.119"
78415,"club.119"
78419,"club.402"
78479,"club.604"
78495,"club.111"
78500,"club.115"
78520,"club.111"
78528,"club.115"
78530,"club.132"
78533,"club.101"
78546,"club.123"
78553,"club.117"
78572,"club.103"
78573,"club.111"
78575,"club.111"
78576,"club.132"
78583,"club.113"
78592,"club.402"
78612,"club.109"
78618,"club.403"
78643,"club.123"
78646,"club.242"
78657,"club.132"
78659,"club.123"
78661,"club.403"
78663,"club.403"
78665,"club.218"
78673,"club.403"
78689,"club.252"
78705,"club.219"
78708,"club.123"
78716,"club.601"
78727,"club.132"
78740,"club.109"
78741,"club.128"
78744,"club.211"
78747,"club.237"
78750,"club.123"
78793,"club.111"
78794,"club.604"
78813,"club.132"
78814,"club.111"
78824,"club.105"
78836,"club.229"
78840,"club.126"
78855,"club.123"
78860,"club.123"
78875,"club.124"
78876,"club.123"
78880,"club.111"
78882,"club.229"
78887,"club.604"
78891,"club.402"
78892,"club.125"
78898,"club.132"
78904,"club.103"
78923,"club.132"
78924,"club.402"
78929,"club.601"
78932,"club.232"
78945,"club.124"
78962,"club.101"
78965,"club.418"
78980,"club.402"
78981,"club.123"
78983,"club.242"
79002,"club.132"
79026,"club.218"
79032,"club.103"
79035,"club.117"
79039,"club.117"
79041,"club.109"
79066,"club.101"
79085,"club.101"
79091,"club.402"
79101,"club.132"
79134,"club.101"
79147,"club.111"
79152,"club.111"
79159,"club.206"
79195,"club.117"
79212,"club.242"
79238,"club.221"
79254,"club.406"
79272,"club.132"
79277,"club.132"
79282,"club.604"
79289,"club.123"
79299,"club.111"
79304,"club.101"
79341,"club.242"
79358,"club.123"
79363,"club.111"
79365,"club.252"
79393,"club.229"
79413,"club.132"
79424,"club.123"
79447,"club.232"
79478,"club.402"
79483,"club.402"
79489,"club.402"
