"UID","ACTIVITY_TYPE","AGE_2018","sex","OCCUPATION_42","Is_student","degree","household_type","Insee","target"
68627,"type2-2",19,"Male","csp_8_4",TRUE,"DIP|1|4","ft4-1","72217",40.5133
68632,"type1-1",51,"Male","csp_5_4",FALSE,"DIP|1|6","ft4-1","72230",36.2043
68635,"type1-1",47,"Male","csp_5_2",FALSE,"DIP|1|3","ft4-1","72231",38.5982
68636,"type1-1",50,"Female","csp_6_7",FALSE,"DIP|1|3","ft4-1","72231",36.5608
68641,"type1-1",57,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-1","72237",35.9935
68643,"type2-1",73,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","72239",37.9624
68644,"type2-5",53,"Female","csp_8_5",FALSE,"DIP|1","ft4-2","72241",40.4224
68645,"type1-1",46,"Male","csp_4_6",FALSE,"DIP|1|5","ft4-1","72241",34.7486
68646,"type1-2",46,"Male","csp_6_7",FALSE,"DIP|1|3","ft4-3","72241",33.5676
68647,"type2-5",56,"Male","csp_8_5",FALSE,"DIP|1|3","ft4-1","72241",40.7979
68648,"type2-1",69,"Male","csp_7_1",FALSE,"DIP|1|3","ft4-4","72241",37.7717
68652,"type1-1",41,"Female","csp_5_2",FALSE,"DIP|1|7","ft4-1","72244",42.4285
68654,"type1-1",24,"Female","csp_6_3",FALSE,"DIP|1|3","ft4-1","72246",37.5319
68655,"type1-2",20,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-2","72247",37.4031
68656,"type2-1",71,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","72248",41.8499
68657,"type1-1",38,"Female","csp_6_2",FALSE,"DIP|1|3","ft3-2","72249",30.455
68658,"type1-1",32,"Male","csp_4_7",FALSE,"DIP|1|4","ft4-1","72249",31.0219
68660,"type2-1",89,"Female","csp_7_2",FALSE,"DIP|1|1","ft4-4","72252",43.3104
68662,"type1-2",51,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-3","72253",33.2276
68663,"type2-2",18,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-1","72254",36.7686
68665,"type1-1",56,"Male","csp_4_8",FALSE,"DIP|1|3","ft1-1","72255",27.1243
68666,"type2-1",68,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","72256",36.7755
68668,"type1-1",44,"Female","csp_2_1",FALSE,"DIP|1|5","ft4-1","72257",64.4588
68671,"type1-1",50,"Male","csp_3_8",FALSE,"DIP|1|5","ft4-1","72257",32.4798
68678,"type2-5",33,"Female","csp_8_5",FALSE,"DIP|1|7","ft3-2","72260",42.6298
68681,"type2-4",51,"Female","csp_8_5",FALSE,"DIP|1|7","ft4-2","72262",49.1441
68682,"type2-1",77,"Male","csp_7_1",FALSE,"DIP|1|1","ft4-4","72264",36.3342
68685,"type1-1",35,"Male","csp_4_7",FALSE,"DIP|1|5","ft4-2","72264",24.5231
68686,"type2-1",83,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-3","72264",46.6281
68688,"type1-2",45,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-3","72264",34.4856
68690,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-4","72264",34.2919
68691,"type1-2",61,"Male","csp_6_3",FALSE,"DIP|1|1","ft4-4","72264",32.631
68693,"type1-1",61,"Male","csp_3_7",FALSE,"DIP|1|8","ft4-2","72264",26.3459
68695,"type1-1",39,"Male","csp_2_1",FALSE,"DIP|1|3","ft4-1","72264",42.0805
68696,"type1-1",37,"Female","csp_1_1",FALSE,"DIP|1|6","ft4-1","72264",51.6946
68699,"type2-1",60,"Female","csp_7_7",FALSE,"DIP|1|5","ft4-2","72264",43.5508
68700,"type2-2",21,"Male","csp_8_4",TRUE,"DIP|1|3","ft4-1","72264",40.786
68701,"type1-1",57,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-1","72264",31.762
68703,"type2-2",15,"Male","csp_8_5",TRUE,"DIP|3","ft4-1","72264",40.4883
68704,"type2-2",16,"Male","csp_8_4",TRUE,"DIP|1|2","ft2-0","72264",32.7613
68705,"type2-2",17,"Female","csp_8_4",TRUE,"DIP|1|3","ft4-1","72264",46.0089
68707,"type1-1",26,"Male","csp_6_7",FALSE,"DIP|1|5","ft4-1","72264",36.7158
68708,"type1-1",32,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-1","72264",32.0978
68709,"type1-2",17,"Female","csp_8_1",TRUE,"DIP|1|3","ft4-1","72264",46.4637
68710,"type1-1",31,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","72264",21.655
68715,"type1-2",43,"Female","csp_5_6",FALSE,"DIP|1|2","ft3-2","72267",38.4401
68716,"type2-1",81,"Male","csp_7_4",FALSE,"DIP|1|7","ft2-0","72267",41.6128
68719,"type1-1",37,"Female","csp_4_2",FALSE,"DIP|1|7","ft4-1","72269",35.628
68720,"type1-1",63,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-3","72269",31.8027
68721,"type1-1",45,"Male","csp_1_1",FALSE,"DIP|1|4","ft4-1","72271",47.0038
68723,"type2-2",16,"Female","csp_8_5",TRUE,"DIP|3","ft4-1","72272",44.7412
68724,"type2-1",85,"Female","csp_7_8",FALSE,"DIP|1","ft4-4","72274",41.3674
68727,"type2-1",88,"Male","csp_7_1",FALSE,"DIP|1|1","ft1-1","72275",41.4518
68728,"type2-1",63,"Male","csp_7_5",FALSE,"DIP|1|4","ft4-3","72276",38.1854
68730,"type1-1",56,"Female","csp_6_7",FALSE,"DIP|1|3","ft1-2","72276",29.5706
68737,"type2-1",68,"Male","csp_7_1",FALSE,"DIP|1|3","ft4-4","72280",35.7328
68739,"type2-2",19,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-1","72280",44.4839
68740,"type1-1",57,"Male","csp_6_8",FALSE,"DIP|2","ft1-1","72280",29.6353
68741,"type1-1",47,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-2","72281",27.9448
68742,"type1-1",51,"Male","csp_3_4",FALSE,"DIP|1|7","ft4-1","72282",45.7813
68744,"type1-1",59,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-2","72287",27.2881
68745,"type1-2",24,"Female","csp_4_2",TRUE,"DIP|1|7","ft1-2","72287",32.9672
68746,"type1-1",44,"Male","csp_4_7",FALSE,"DIP|1|6","ft4-1","72287",27.2291
68749,"type2-1",60,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-2","72289",44.9273
68750,"type2-1",68,"Male","csp_7_5",FALSE,"DIP|1|4","ft4-4","72289",39.2451
68751,"type1-1",50,"Male","csp_4_2",FALSE,"DIP|1|8","ft4-1","72290",33.7241
68752,"type1-1",52,"Female","csp_4_6",FALSE,"DIP|1|3","ft4-3","72290",31.09
68755,"type1-1",54,"Male","csp_6_2",FALSE,"DIP|1|3","ft4-1","72292",34.264
68759,"type2-1",61,"Female","csp_7_8",FALSE,"DIP|1|2","ft4-4","72298",39.1166
68763,"type1-1",47,"Male","csp_6_2",FALSE,"DIP|1|5","ft1-1","72299",35.1908
68766,"type1-2",28,"Female","csp_5_4",FALSE,"DIP|1|8","ft4-3","72300",35.6385
68770,"type2-1",71,"Male","csp_7_7",FALSE,"DIP|1|3","ft4-4","72303",39.4381
68772,"type1-1",59,"Female","csp_5_5",FALSE,"DIP|1|2","ft4-3","72303",39.5336
68773,"type2-2",16,"Female","csp_8_5",TRUE,"DIP|3","ft4-1","72303",44.9343
68774,"type1-1",45,"Male","csp_2_3",FALSE,"DIP|1|8","ft4-1","72305",40.8676
68775,"type2-1",64,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","72306",39.1697
68776,"type1-1",46,"Female","csp_5_2",FALSE,"DIP|1|6","ft3-2","72306",39.1027
68778,"type2-1",73,"Female","csp_7_2",FALSE,"DIP|2","ft4-4","72307",41.6959
68779,"type2-1",74,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","72308",42.2586
68781,"type1-1",21,"Female","csp_6_7",FALSE,"DIP|1|2","ft1-2","72308",19.5948
68784,"type1-1",49,"Female","csp_1_1",FALSE,"DIP|1|5","ft4-1","72310",53.4373
68785,"type2-1",74,"Female","csp_7_8",FALSE,"DIP|1|3","ft4-4","72310",41.2331
68786,"type1-1",35,"Male","csp_6_2",FALSE,"DIP|1|9","ft1-1","72311",29.4801
68787,"type2-4",43,"Female","csp_8_5",FALSE,"DIP|1|3","ft1-2","72311",48.9788
68790,"type1-1",36,"Male","csp_6_2",FALSE,"DIP|1|4","ft1-1","72315",30.7377
68791,"type1-1",54,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","72315",33.6922
68792,"type2-5",58,"Male","csp_8_5",TRUE,"DIP|1|2","ft1-1","72316",36.945
68793,"type2-5",21,"Female","csp_8_5",FALSE,"DIP|3","ft4-1","72320",46.7652
68798,"type2-1",62,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-3","72322",38.1044
68799,"type2-2",19,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","72323",41.4501
68800,"type1-1",38,"Male","csp_6_7",FALSE,"DIP|1|5","ft4-1","72325",36.0492
68802,"type2-1",94,"Female","csp_7_8",FALSE,"DIP|1|2","ft3-2","72326",37.7015
68805,"type2-1",77,"Male","csp_7_1",FALSE,"DIP|1|1","ft4-4","72328",36.0041
68807,"type2-1",96,"Female","csp_7_7",FALSE,"DIP|2","ft1-2","72328",41.2647
68810,"type2-1",63,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","72329",38.9759
68811,"type2-1",82,"Female","csp_7_7",FALSE,"DIP|1","ft4-1","72329",47.3148
68812,"type1-1",23,"Female","csp_2_1",FALSE,"DIP|1|3","ft4-1","72329",62.375
68813,"type1-1",48,"Female","csp_2_2",FALSE,"DIP|1|2","ft4-1","72329",50.543
68816,"type2-2",25,"Female","csp_8_4",TRUE,"DIP|1|4","ft1-2","72329",39.7491
68817,"type1-1",33,"Female","csp_3_5",FALSE,"DIP|1|8","ft4-3","72329",29.0494
68818,"type1-1",49,"Female","csp_4_2",FALSE,"DIP|1|6","ft4-1","72329",35.038
68823,"type1-1",24,"Male","csp_3_8",TRUE,"DIP|1|8","ft4-1","72334",31.8806
68824,"type1-1",55,"Female","csp_5_5",FALSE,"DIP|3","ft4-1","72334",43.6749
68827,"type2-1",71,"Female","csp_7_2",FALSE,"DIP|1|1","ft4-4","72335",43.1514
68828,"type1-1",52,"Male","csp_4_3",FALSE,"DIP|1|7","ft4-2","72336",35.6071
68831,"type1-2",64,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-4","72337",32.4498
68832,"type1-1",43,"Male","csp_4_2",FALSE,"DIP|1|7","ft4-1","72339",42.9322
68833,"type1-1",34,"Male","csp_5_5",FALSE,"DIP|1|5","ft4-1","72341",43.6049
68834,"type2-2",18,"Male","csp_8_4",FALSE,"DIP|1|2","ft3-1","72344",40.1089
68835,"type1-1",32,"Female","csp_5_6",FALSE,"DIP|1|5","ft4-1","72344",42.2392
68836,"type1-2",23,"Female","csp_5_2",FALSE,"DIP|1|4","ft4-1","72344",41.3779
68837,"type1-2",42,"Male","csp_4_7",FALSE,"DIP|1|6","ft4-3","72344",29.4897
68840,"type1-1",21,"Male","csp_6_3",TRUE,"DIP|1|3","ft3-2","72346",20.3121
68841,"type2-1",64,"Female","csp_7_1",FALSE,"DIP|1|1","ft4-2","72346",43.0693
68845,"type1-2",25,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-2","72346",38.2288
68846,"type1-1",54,"Male","csp_6_5",FALSE,"DIP|1|5","ft1-1","72346",29.5079
68849,"type1-2",53,"Male","csp_6_5",FALSE,"DIP|3","ft3-2","72346",28.6713
68853,"type2-1",65,"Female","csp_7_5",FALSE,"DIP|1|6","ft1-2","72356",40.7547
68854,"type1-2",39,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-4","72357",37.3061
68860,"type2-2",15,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-1","72360",41.4616
68863,"type1-1",44,"Female","csp_3_7",FALSE,"DIP|1|6","ft4-1","72363",36.4002
68865,"type1-1",31,"Female","csp_5_4",FALSE,"DIP|1|4","ft4-1","72364",34.34
68866,"type1-1",58,"Female","csp_6_9",FALSE,"DIP|1|9","ft4-3","72364",34.2022
68869,"type1-1",59,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-1","72375",48.3251
68870,"type1-1",29,"Female","csp_5_5",FALSE,"DIP|1|6","ft4-1","72377",41.9636
68871,"type1-1",30,"Male","csp_6_2",FALSE,"DIP|1|2","ft4-1","72378",32.4915
68872,"type1-1",48,"Male","csp_6_7",FALSE,"DIP|2","ft4-1","72378",31.4048
68875,"type1-1",48,"Male","csp_4_6",FALSE,"DIP|1|7","ft4-1","72379",39.5069
68876,"type2-1",68,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-3","72380",36.615
68877,"type1-1",34,"Male","csp_4_6",FALSE,"DIP|1|4","ft1-1","72380",33.16
68881,"type2-1",90,"Male","csp_7_8",FALSE,"DIP|2","ft1-1","72382",42.5067
68882,"type1-1",65,"Male","csp_2_1",FALSE,"DIP|2","ft4-1","72384",55.6937
68887,"type1-2",57,"Male","csp_3_5",FALSE,"DIP|1|7","ft4-3","72385",34.5773
68888,"type1-1",30,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","72385",37.7076
68889,"type2-1",69,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","72386",40.9959
68892,"type1-1",51,"Female","csp_5_6",FALSE,"DIP|1|2","ft4-1","72386",36.9916
68894,"type2-4",60,"Female","csp_8_5",FALSE,"DIP|1|7","ft4-2","72386",47.7528
68900,"type1-1",50,"Male","csp_4_8",FALSE,"DIP|1|3","ft4-1","73002",35.2287
68901,"type2-1",66,"Male","csp_7_5",FALSE,"DIP|1|5","ft4-4","73003",42.955
68902,"type2-1",82,"Female","csp_7_5",FALSE,"DIP|1|4","ft4-4","73003",45.1618
68905,"type2-1",82,"Female","csp_7_8",FALSE,"DIP|1|1","ft1-2","73003",44.1076
68907,"type1-2",32,"Female","csp_4_6",FALSE,"DIP|1|7","ft4-2","73003",41.2884
68908,"type1-1",25,"Male","csp_2_1",FALSE,"DIP|1|3","ft3-2","73003",55.2131
68909,"type1-1",31,"Male","csp_5_5",FALSE,"DIP|1|3","ft4-1","73003",43.1184
68911,"type1-1",41,"Male","csp_3_8",FALSE,"DIP|1|8","ft4-1","73003",33.244
68915,"type1-1",47,"Female","csp_4_7",FALSE,"DIP|1|3","ft3-2","73006",36.4361
68918,"type2-1",78,"Male","csp_7_7",FALSE,"DIP|1|3","ft4-4","73006",44.4642
68920,"type1-2",37,"Female","csp_6_7",FALSE,"DIP|1|4","ft3-2","73006",33.2236
68928,"type2-1",61,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","73008",42.9044
68929,"type1-2",26,"Male","csp_6_7",FALSE,"DIP|1|5","ft4-1","73008",40.3357
68930,"type2-1",72,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","73008",46.8897
68931,"type1-1",47,"Male","csp_5_3",FALSE,"DIP|1|7","ft4-2","73008",45.366
68934,"type2-2",22,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-4","73008",46.5817
68935,"type1-1",19,"Male","csp_5_6",TRUE,"DIP|1|2","ft4-1","73008",25.5231
68938,"type2-1",86,"Female","csp_7_2",FALSE,"DIP|1|1","ft4-4","73008",47.5359
68940,"type1-1",43,"Male","csp_4_3",FALSE,"DIP|1|4","ft1-1","73008",33.1445
68942,"type2-4",67,"Female","csp_8_6",FALSE,"DIP|1|1","ft4-4","73008",50.403
68943,"type1-1",60,"Female","csp_5_6",FALSE,"DIP|1|8","ft4-1","73008",38.1695
68947,"type2-1",62,"Female","csp_7_4",FALSE,"DIP|1|8","ft4-4","73008",45.0765
68948,"type2-2",16,"Female","csp_8_5",TRUE,"DIP|3","ft3-2","73008",42.8418
68951,"type1-1",46,"Female","csp_4_5",FALSE,"DIP|1|6","ft4-1","73008",42.8337
68955,"type2-1",62,"Female","csp_7_4",FALSE,"DIP|1|8","ft4-4","73008",45.1517
68956,"type2-1",95,"Female","csp_7_8",FALSE,"DIP|1|1","ft1-2","73008",45.7693
68961,"type1-1",34,"Male","csp_2_3",FALSE,"DIP|1|5","ft4-1","73010",46.7031
68962,"type1-1",29,"Female","csp_5_4",FALSE,"DIP|1|8","ft4-1","73010",40.6726
68963,"type1-1",97,"Female","csp_6_5",FALSE,"DIP|1|3","ft4-1","73010",45.5401
68964,"type1-1",63,"Female","csp_5_6",FALSE,"DIP|1|3","ft1-2","73010",39.816
68965,"type2-2",16,"Male","csp_8_4",TRUE,"DIP|1|2","ft4-1","73010",39.5559
68966,"type1-1",19,"Male","csp_6_8",FALSE,"DIP|1|4","ft4-1","73010",42.3363
68971,"type1-1",49,"Female","csp_5_2",FALSE,"DIP|1|4","ft4-1","73010",42.2856
68973,"type2-1",69,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","73011",47.7341
68974,"type2-1",68,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","73011",43.953
68975,"type2-1",84,"Female","csp_7_7",FALSE,"DIP|1|2","ft1-2","73011",44.051
68977,"type2-1",68,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","73011",48.025
68978,"type1-1",49,"Female","csp_4_5",FALSE,"DIP|1|5","ft4-1","73011",41.6632
68980,"type2-1",69,"Male","csp_7_5",FALSE,"DIP|1|7","ft4-4","73011",46.7524
68982,"type2-1",62,"Female","csp_7_7",FALSE,"DIP|1|2","ft1-2","73011",42.9011
68983,"type2-1",91,"Female","csp_7_8",FALSE,"DIP|3","ft1-2","73011",48.6194
68986,"type2-1",88,"Male","csp_7_4",FALSE,"DIP|1|4","ft4-4","73011",45.8409
68987,"type1-1",23,"Male","csp_5_5",TRUE,"DIP|1|6","ft3-2","73011",24.7313
68990,"type2-1",81,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","73011",46.8471
68994,"type1-1",53,"Male","csp_4_7",FALSE,"DIP|1|4","ft4-1","73011",35.8643
68995,"type1-1",54,"Female","csp_5_6",FALSE,"DIP|1|1","ft1-2","73011",42.6711
68998,"type1-2",28,"Female","csp_5_6",FALSE,"DIP|1|5","ft4-2","73011",41.2779
68999,"type1-1",33,"Male","csp_6_3",FALSE,"DIP|1|5","ft1-1","73011",45.7083
69000,"type1-1",42,"Male","csp_3_8",FALSE,"DIP|1|3","ft4-2","73011",35.5983
69001,"type1-1",42,"Female","csp_5_2",FALSE,"DIP|1|6","ft4-1","73011",47.4761
69003,"type2-1",84,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","73011",43.7138
69004,"type1-1",26,"Male","csp_3_1",FALSE,"DIP|1|6","ft4-3","73011",45.2717
69006,"type1-2",35,"Female","csp_5_5",FALSE,"DIP|1|3","ft3-2","73015",37.2017
69008,"type1-1",35,"Female","csp_5_4",FALSE,"DIP|1|3","ft1-2","73015",35.9631
69009,"type1-1",52,"Female","csp_3_1",FALSE,"DIP|1|7","ft3-1","73015",52.8873
69013,"type2-4",47,"Female","csp_8_5",FALSE,"DIP|3","ft4-2","73019",47.1345
69017,"type2-1",97,"Female","csp_7_7",FALSE,"DIP|1|1","ft3-2","73024",45.9698
69018,"type2-1",59,"Male","csp_7_7",FALSE,"DIP|1|2","ft1-1","73024",37.6584
69020,"type1-1",42,"Male","csp_2_2",FALSE,"DIP|1|4","ft1-1","73026",53.8876
69023,"type2-1",65,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","73029",41.1116
69026,"type2-1",67,"Male","csp_7_5",FALSE,"DIP|1|4","ft4-4","73029",42.4924
69028,"type1-1",53,"Male","csp_5_5",FALSE,"DIP|1|3","ft4-1","73030",44.5702
69029,"type2-1",73,"Female","csp_7_8",FALSE,"DIP|1|1","ft1-2","73030",44.1783
69030,"type1-1",24,"Male","csp_6_9",FALSE,"DIP|1|3","ft4-1","73030",42.9035
69031,"type1-2",17,"Male","csp_8_1",FALSE,"DIP|3","ft4-4","73030",39.0522
69032,"type1-1",44,"Male","csp_2_1",FALSE,"DIP|1|3","ft4-2","73030",37.4037
69035,"type2-1",71,"Female","csp_7_5",FALSE,"DIP|1|4","ft1-2","73031",45.7527
69038,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|1|3","ft4-2","73031",45.1182
69039,"type2-4",47,"Female","csp_8_5",FALSE,"DIP|3","ft4-2","73031",47.2809
69044,"type1-1",41,"Male","csp_6_7",FALSE,"DIP|3","ft4-1","73031",31.9845
69045,"type2-1",84,"Male","csp_7_5",FALSE,"DIP|1|4","ft4-4","73032",43.4361
69046,"type1-1",39,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-3","73032",32.6632
69047,"type2-1",82,"Female","csp_7_8",FALSE,"DIP|1|1","ft1-2","73032",44.2595
69048,"type2-1",70,"Male","csp_7_1",FALSE,"DIP|1|1","ft4-3","73032",38.6534
69052,"type1-1",40,"Male","csp_5_6",FALSE,"DIP|1|4","ft1-1","73034",46.4445
69053,"type2-1",70,"Male","csp_7_1",FALSE,"DIP|1|1","ft4-3","73034",40.2201
69054,"type1-1",62,"Male","csp_3_1",FALSE,"DIP|1|8","ft2-0","73034",40.7802
69056,"type1-1",34,"Female","csp_4_6",FALSE,"DIP|1|8","ft4-3","73039",42.9013
69057,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-4","73039",45.7402
69058,"type2-1",83,"Female","csp_7_4",FALSE,"DIP|1|8","ft4-4","73041",46.175
69059,"type1-1",51,"Female","csp_4_6",FALSE,"DIP|1|3","ft4-1","73042",37.7895
69060,"type1-1",25,"Male","csp_4_8",FALSE,"DIP|1|5","ft4-1","73043",40.2609
69062,"type1-2",33,"Male","csp_4_7",FALSE,"DIP|1|6","ft1-1","73045",31.9474
69064,"type2-1",69,"Male","csp_7_5",FALSE,"DIP|1|1","ft4-4","73049",40.4799
69067,"type2-1",79,"Female","csp_7_2",FALSE,"DIP|1|2","ft4-1","73051",43.8815
69069,"type1-2",24,"Male","csp_5_6",FALSE,"DIP|3","ft4-4","73051",35.0074
69070,"type2-1",70,"Male","csp_7_5",FALSE,"DIP|1|3","ft1-1","73051",43.8794
69074,"type1-1",30,"Female","csp_4_7",FALSE,"DIP|1|3","ft4-1","73051",35.38
69078,"type1-1",28,"Male","csp_6_2",FALSE,"DIP|2","ft4-2","73054",33.4056
69079,"type1-1",19,"Male","csp_6_3",TRUE,"DIP|1|2","ft4-1","73054",27.9077
69081,"type2-1",76,"Female","csp_7_2",FALSE,"DIP|1|4","ft1-2","73054",47.036
69083,"type1-1",64,"Female","csp_6_4",FALSE,"DIP|1|3","ft1-2","73054",41.2522
69085,"type2-1",51,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-2","73054",48.5052
69086,"type1-1",55,"Female","csp_6_8",FALSE,"DIP|1|3","ft4-1","73054",46.3481
69088,"type1-2",20,"Male","csp_8_1",FALSE,"DIP|1|4","ft4-1","73055",46.0946
69089,"type1-1",52,"Female","csp_6_9",FALSE,"DIP|1|2","ft4-1","73055",42.117
69092,"type2-1",68,"Male","csp_7_7",FALSE,"DIP|1|2","ft4-4","73055",38.0911
69093,"type2-1",65,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","73055",41.747
69096,"type1-1",53,"Male","csp_6_5",FALSE,"DIP|1|2","ft3-1","73057",37.8134
69097,"type2-2",17,"Male","csp_8_4",TRUE,"DIP|3","ft4-1","73057",42.935
69102,"type1-1",41,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-1","73063",44.8304
69105,"type1-1",49,"Male","csp_3_5",FALSE,"DIP|1|8","ft4-1","73064",33.5771
69106,"type2-1",66,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","73064",44.6911
69107,"type1-1",40,"Male","csp_4_5",FALSE,"DIP|1|4","ft1-1","73064",36.4204
69108,"type2-5",19,"Male","csp_8_5",FALSE,"DIP|1|2","ft4-2","73064",33.6059
69111,"type1-1",44,"Male","csp_6_3",FALSE,"DIP|1|5","ft4-1","73064",40.8648
69112,"type1-1",49,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-1","73064",50.5899
69113,"type1-1",48,"Female","csp_5_4",FALSE,"DIP|1|6","ft4-1","73064",42.5357
69115,"type2-1",70,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","73065",43.1417
69116,"type2-1",72,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","73065",38.9358
69117,"type2-5",60,"Female","csp_8_5",FALSE,"DIP|1|2","ft4-4","73065",40.3992
69118,"type2-1",68,"Male","csp_7_8",FALSE,"DIP|1|1","ft1-1","73065",44.0118
69119,"type1-1",23,"Male","csp_4_7",FALSE,"DIP|1|4","ft4-4","73065",28.1044
69120,"type2-1",82,"Female","csp_7_7",FALSE,"DIP|1|2","ft1-2","73065",40.0818
69121,"type1-1",50,"Female","csp_5_2",FALSE,"DIP|1|3","ft3-2","73065",38.8303
69123,"type1-1",46,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-1","73065",40.6085
69124,"type1-1",34,"Male","csp_3_8",FALSE,"DIP|1|8","ft1-1","73065",27.8369
69125,"type2-1",78,"Male","csp_7_7",FALSE,"DIP|1|3","ft4-4","73065",41.1153
69127,"type1-1",28,"Female","csp_3_1",FALSE,"DIP|1|8","ft1-2","73065",48.9616
69128,"type2-1",66,"Male","csp_7_4",FALSE,"DIP|1|9","ft4-4","73065",38.9832
69129,"type2-4",57,"Female","csp_8_5",FALSE,"DIP|1|3","ft4-2","73065",46.9611
69130,"type2-1",80,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","73065",44.327
69133,"type2-1",78,"Male","csp_7_5",FALSE,"DIP|1","ft4-4","73065",39.8686
69137,"type1-1",48,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-2","73065",30.6356
69140,"type2-1",72,"Male","csp_7_8",FALSE,"DIP|1|1","ft4-4","73065",38.7938
69141,"type1-1",57,"Female","csp_3_4",FALSE,"DIP|1|8","ft4-1","73065",39.0818
69144,"type2-1",66,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","73065",38.8729
69146,"type2-1",77,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","73065",44.0438
69152,"type2-1",69,"Male","csp_7_7",FALSE,"DIP|1|3","ft4-3","73065",38.9995
69156,"type2-1",75,"Male","csp_7_4",FALSE,"DIP|1|3","ft1-1","73065",41.3957
69159,"type1-1",27,"Male","csp_6_7",FALSE,"DIP|1|7","ft4-2","73065",25.1548
69163,"type2-1",72,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","73065",44.8288
69167,"type2-1",71,"Male","csp_7_8",FALSE,"DIP|2","ft1-1","73065",42.1849
69169,"type2-1",75,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","73065",44.1033
69172,"type1-1",25,"Female","csp_5_4",TRUE,"DIP|1|8","ft4-1","73065",37.2761
69174,"type1-1",36,"Male","csp_5_4",FALSE,"DIP|1|3","ft4-1","73065",35.0842
69177,"type1-2",19,"Female","csp_8_1",FALSE,"DIP|1|4","ft4-1","73065",51.3212
69184,"type1-1",52,"Male","csp_6_8",FALSE,"DIP|1|2","ft4-1","73065",33.9125
69185,"type1-1",56,"Female","csp_4_3",FALSE,"DIP|1|6","ft4-1","73065",37.0983
69186,"type2-1",87,"Male","csp_7_8",FALSE,"DIP|1|2","ft4-4","73065",36.1583
69188,"type1-1",30,"Male","csp_4_6",FALSE,"DIP|1|3","ft4-4","73065",28.651
69190,"type2-2",19,"Male","csp_8_4",TRUE,"DIP|1|4","ft4-1","73065",41.7087
69194,"type1-2",40,"Male","csp_4_7",FALSE,"DIP|1|3","ft1-1","73065",34.1371
